  11	 790	1990	3	3
  11	1980	3220	3	3
  11	3040	3950	3	3
  11	1010	1500	3	3
  11	1680	3060	3	3
  11	2620	3590	3	3
  11	1280	4160	3	3
  11	 250	4370	3	3
  11	2080	2750	2	2
  11	1890	 220	2	2
  11	2260	2250	2	2
  11	 820	 720	2	2
  11	 820	 730	2	2
  11	1780	2600	2	2
  11	 260	1260	2	2
  11	3090	1760	2	2
  11	2880	2090	2	2
  11	1850	2280	2	2
  11	 260	1070	2	2
  11	1730	1020	2	2
  11	1440	 370	2	2
  11	2970	 550	2	2
  11	2940	1660	2	2
  11	 590	1040	2	2
  11	2540	 970	2	2
  11	3340	1510	2	2
  11	2530	1970	2	2
  11	 540	 310	2	2
  11	 420	 220	2	2
  11	 860	 460	2	2
  11	3220	 550	2	2
  11	2950	 780	2	2
  11	2500	2300	2	2
  11	2710	2140	2	2
  11	1400	 590	2	2
  11	2000	2220	2	2
  11	2340	2010	2	2
  11	3010	2260	2	2
  11	3110	1710	2	2
  11	1730	1180	2	2
  11	 880	 640	2	2
  11	 860	 980	2	2
  11	2360	2300	2	2
  11	2130	1380	2	2
  11	1930	1030	2	2
  11	1710	2780	2	2
  11	 610	 580	2	2
  11	2060	2410	2	2
  11	 150	 420	2	2
  11	2470	1410	2	2
  11	1990	2750	2	2
  11	 200	1480	2	2
  11	1080	3260	2	2
  11	2650	1160	2	2
  11	 580	1020	2	2
  11	 680	 450	2	2
  11	3060	4220	1	1
  11	3020	4200	1	1
  11	2400	4460	1	1
  11	3200	4100	1	1
  11	2700	4330	1	1
  11	2860	4320	1	1
  11	3210	4170	1	1
  11	2350	4520	1	1
  11	2480	4450	1	1
  11	3280	4040	1	1
  11	2950	4210	1	1
  11	2970	4250	1	1
  11	2600	4490	1	1
  11	2940	4210	1	1
  11	3040	4170	1	1
  11	3040	4260	1	1
  11	3120	4230	1	1
  11	2590	4470	1	1
  11	2470	4540	1	1
  11	2700	4360	1	1
  11	3030	4200	1	1
  11	3040	4210	1	1
  11	2450	4520	1	1
  11	2690	4410	1	1
  11	3280	4160	1	1
  11	3250	4160	1	1
  11	3050	4220	1	1
  11	3070	4230	1	1
  11	3380	4040	1	1
  11	2890	4250	1	1
  11	2910	4230	1	1
  11	2480	4500	1	1
  11	3260	4050	1	1
  11	3370	4000	1	1
  11	2520	4520	1	1
  11	2460	4530	1	1
  11	3360	4060	1	1
  11	3000	4230	1	1
  11	3340	4010	1	1
  11	2550	4460	1	1
  11	3400	3990	1	1
  11	2530	4420	1	1
  11	2790	4340	1	1
  11	2630	4400	1	1
  11	3290	4050	1	1
  11	3120	4200	1	1
  11	2850	4270	1	1
  11	3000	4280	1	1
  11	2840	4340	1	1
  11	 190	2930	3	3
  11	 120	2920	3	3
  11	3310	3470	3	3
  11	1260	1480	3	3
  11	1560	3980	3	3
  11	3040	2720	3	3
  11	1300	4160	3	3
  11	 580	3780	3	3
  11	 540	3760	3	3
  11	2920	3330	3	3
  11	 260	4370	3	3
  11	1300	4150	3	3
  11	3050	2710	3	3
  11	 570	3770	3	3
  11	1700	3060	3	3
  11	 650	2280	3	3
  11	 290	4350	3	3
  11	1800	3760	3	3
  11	2040	3680	3	3
  11	1980	3230	3	3
  11	 100	2940	3	3
  11	3240	2560	3	3
  11	1750	3700	3	3
  11	3050	2720	3	3
  11	2580	4110	3	3
  11	1060	1920	3	3
  11	 980	4060	3	3
  11	 530	3770	3	3
  11	1740	3860	3	3
  11	1940	4550	3	3
  11	1750	3680	3	3
  11	1240	1510	3	3
  11	1690	3060	3	3
  11	3310	3790	3	3
  11	1190	4550	3	3
  11	 580	3770	3	3
  11	2680	4210	3	3
  11	2530	3410	3	3
  11	 490	2440	3	3
  11	1740	2470	2	2
  11	1530	2190	2	2
  11	1720	2220	2	2
  11	1390	1300	2	2
  11	2260	1020	2	2
  11	3000	2170	2	2
  11	3040	 590	2	2
  11	 990	2990	2	2
  11	 180	1270	2	2
  11	 930	3100	2	2
  11	1530	1480	2	2
  11	3170	 100	2	2
  11	2840	1840	2	2
  11	2140	2010	2	2
  11	 870	3340	2	2
  11	2310	1620	2	2
  11	2650	 210	2	2
  11	2630	 510	2	2
  11	2100	 350	2	2
  11	3150	2270	2	2
  11	1700	2790	2	2
  11	2990	1570	2	2
  11	2020	2510	2	2
  11	1930	1640	2	2
  11	2450	1780	2	2
  11	1840	 720	2	2
  11	1940	 210	2	2
  11	3290	2140	2	2
  11	  70	 240	2	2
  11	2670	2300	2	2
  11	1930	 810	2	2
  11	2010	1960	2	2
  11	1060	2970	2	2
  11	1490	 280	2	2
  11	1920	1520	2	2
  11	1180	3150	2	2
  11	2690	1020	2	2
  11	2180	 410	2	2
  11	 570	 200	2	2
  11	3320	1970	2	2
  11	3200	1450	2	2
  11	 500	1320	2	2
  11	2050	1430	2	2
  11	 450	 540	2	2
  11	2670	 830	2	2
  11	 940	 400	2	2
  11	1770	1010	2	2
  11	2870	 190	2	2
  11	 680	 670	2	2
  11	1690	2580	2	2
  11	3130	4120	1	1
  11	2930	4220	1	1
  11	3000	4240	1	1
  11	2830	4290	1	1
  11	2250	4550	1	1
  11	3160	4160	1	1
  11	2520	4500	1	1
  11	2580	4420	1	1
  11	2920	4260	1	1
  11	3310	4140	1	1
  11	2830	4340	1	1
  11	3040	4190	1	1
  11	2810	4290	1	1
  11	2580	4410	1	1
  11	3220	4070	1	1
  11	2860	4330	1	1
  11	3230	4170	1	1
  11	2650	4420	1	1
  11	2670	4330	1	1
  11	2960	4290	1	1
  11	3070	4160	1	1
  11	3290	4040	1	1
  11	2680	4410	1	1
  11	2760	4370	1	1
  11	2530	4470	1	1
  11	2700	4370	1	1
  11	2820	4290	1	1
  11	3290	4060	1	1
  11	3340	4040	1	1
  11	3170	4090	1	1
  11	2310	4530	1	1
  11	2730	4320	1	1
  11	2670	4380	1	1
  11	2540	4470	1	1
  11	2570	4410	1	1
  11	2240	4540	1	1
  11	2580	4390	1	1
  11	3010	4220	1	1
  11	2680	4380	1	1
  11	2950	4290	1	1
  11	3310	4150	1	1
  11	3240	4060	1	1
  11	3300	4110	1	1
  11	2390	4530	1	1
  11	2530	4440	1	1
  11	2960	4220	1	1
  11	2340	4530	1	1
  11	2340	4540	1	1
  11	2680	4320	1	1
  11	 130	2810	3	3
  11	 840	1760	3	3
  11	 930	1620	3	3
  11	1550	4000	3	3
  11	2930	3130	3	3
  11	 250	4360	3	3
  11	 950	2040	3	3
  11	 280	4360	3	3
  11	1040	4380	3	3
  11	3240	2570	3	3
  11	 400	2350	3	3
  11	1050	4390	3	3
  11	1750	3690	3	3
  11	2390	3320	3	3
  11	3220	3750	3	3
  11	 830	1910	3	3
  11	2100	3190	3	3
  11	1290	4170	3	3
  11	3210	2580	3	3
  11	2880	2810	3	3
  11	2510	4190	3	3
  11	1300	4170	3	3
  11	 200	3170	3	3
  11	 580	3760	3	3
  11	3050	2730	3	3
  11	 770	1650	3	3
  11	 950	2050	3	3
  11	2050	3680	3	3
  11	 520	3760	3	3
  11	3230	2560	3	3
  11	 580	3750	3	3
  11	1650	 310	3	3
  11	1040	4370	3	3
  11	 540	3750	3	3
  11	 190	3120	3	3
  11	2060	3670	3	3
  11	2950	2830	3	3
  11	3230	2570	3	3
  11	1040	4390	3	3
  11	2250	1900	2	2
  11	2700	1830	2	2
  11	 110	 600	2	2
  11	1230	3280	2	2
  11	 340	 120	2	2
  11	1830	1270	2	2
  11	1910	1540	2	2
  11	3160	1610	2	2
  11	1490	1050	2	2
  11	  90	1790	2	2
  11	1650	 750	2	2
  11	 720	 330	2	2
  11	1940	1360	2	2
  11	1090	3020	2	2
  11	1030	 230	2	2
  11	1770	 600	2	2
  11	2430	 890	2	2
  11	1460	 560	2	2
  11	2880	  80	2	2
  11	2470	 670	2	2
  11	 130	1750	2	2
  11	 230	 150	2	2
  11	1740	2390	2	2
  11	2380	 620	2	2
  11	1750	2400	2	2
  11	2670	1010	2	2
  11	 320	 940	2	2
  11	 770	 900	2	2
  11	2230	2100	2	2
  11	1880	1310	2	2
  11	 420	 790	2	2
  11	 260	 370	2	2
  11	2220	2740	2	2
  11	 470	 740	2	2
  11	1390	 420	2	2
  11	1100	 860	2	2
  11	2090	1040	2	2
  11	  50	1170	2	2
  11	1460	2290	2	2
  11	1790	1390	2	2
  11	1030	3890	2	2
  11	1930	 710	2	2
  11	1970	2300	2	2
  11	2910	 600	2	2
  11	 280	1020	2	2
  11	1020	3140	2	2
  11	2540	 800	2	2
  11	2910	 370	2	2
  11	 950	 890	2	2
